Region,Date,Hour,Actual,Predicted,Delta
2/1/2016,1,619.44,668.63,7.94%
2/1/2016,2,617.77,668.97,8.29%
2/1/2016,3,624.48,654.12,4.75%
2/1/2016,4,637.19,694.76,9.03%
2/1/2016,5,659.11,715.54,8.56%
2/1/2016,6,719.77,756.28,5.07%
2/1/2016,7,816.98,856.30,4.81%
2/1/2016,8,857.04,876.14,2.23%
2/1/2016,9,838.15,883.14,5.37%
2/1/2016,10,815.60,834.82,2.36%
2/1/2016,11,791.59,806.62,1.90%
2/1/2016,12,766.67,780.76,1.84%
2/1/2016,13,745.59,741.14,0.60%
2/1/2016,14,734.34,735.04,0.09%
2/1/2016,15,718.76,731.09,1.72%
2/1/2016,16,712.28,719.50,1.01%
2/1/2016,17,706.90,718.77,1.68%
2/1/2016,18,718.91,739.76,2.90%
2/1/2016,19,763.76,770.91,0.94%
2/1/2016,20,763.57,763.05,0.07%
2/1/2016,21,751.43,749.37,0.27%
2/1/2016,22,722.35,712.49,1.37%
2/1/2016,23,679.18,679.25,0.01%
2/1/2016,24,641.93,648.76,1.07%
2/2/2016,1,617.29,624.95,1.24%
2/2/2016,2,607.15,617.57,1.72%
2/2/2016,3,606.27,624.87,3.07%
2/2/2016,4,614.78,629.07,2.32%
2/2/2016,5,633.88,641.48,1.20%
2/2/2016,6,679.41,682.79,0.50%
2/2/2016,7,766.82,748.46,2.39%
2/2/2016,8,803.67,810.36,0.83%
2/2/2016,9,788.37,786.20,0.27%
2/2/2016,10,779.19,789.01,1.26%
2/2/2016,11,771.30,787.37,2.08%
2/2/2016,12,754.84,777.79,3.04%
2/2/2016,13,738.60,760.73,3.00%
2/2/2016,14,731.12,753.92,3.12%
2/2/2016,15,719.43,738.78,2.69%
2/2/2016,16,712.36,722.41,1.41%
2/2/2016,17,715.10,744.12,4.06%
2/2/2016,18,736.00,752.86,2.29%
2/2/2016,19,795.59,834.65,4.91%
2/2/2016,20,817.91,845.66,3.39%
2/2/2016,21,822.77,831.79,1.10%
2/2/2016,22,807.86,839.41,3.90%
2/2/2016,23,774.83,808.03,4.28%
2/2/2016,24,748.41,771.36,3.07%
2/3/2016,1,727.91,777.47,6.81%
2/3/2016,2,725.12,761.83,5.06%
2/3/2016,3,737.63,789.85,7.08%
2/3/2016,4,757.18,806.33,6.49%
2/3/2016,5,790.75,835.95,5.72%
2/3/2016,6,848.49,892.74,5.22%
2/3/2016,7,946.23,940.71,0.58%
2/3/2016,8,980.93,984.75,0.39%
2/3/2016,9,957.14,985.26,2.94%
2/3/2016,10,934.77,966.14,3.36%
2/3/2016,11,904.18,916.69,1.38%
2/3/2016,12,874.46,909.28,3.98%
2/3/2016,13,840.96,867.41,3.15%
2/3/2016,14,817.47,833.05,1.91%
2/3/2016,15,795.29,802.00,0.84%
2/3/2016,16,784.10,780.55,0.45%
2/3/2016,17,784.90,791.88,0.89%
2/3/2016,18,811.86,831.24,2.39%
