Region,Date,Hour,Actual,Predicted,Delta
Coast,12/1/2015,1,8226.50,8330.42,1.26%
Coast,12/1/2015,2,7952.76,8146.69,2.44%
Coast,12/1/2015,3,7835.81,8047.00,2.70%
Coast,12/1/2015,4,7867.87,8091.66,2.84%
Coast,12/1/2015,5,8165.39,8304.18,1.70%
Coast,12/1/2015,6,8824.88,9024.32,2.26%
Coast,12/1/2015,7,9650.10,9928.53,2.89%
Coast,12/1/2015,8,9950.71,10143.80,1.94%
Coast,12/1/2015,9,10027.81,10288.13,2.60%
Coast,12/1/2015,10,10097.45,10344.60,2.45%
Coast,12/1/2015,11,10122.88,10447.68,3.21%
Coast,12/1/2015,12,10118.62,10557.99,4.34%
Coast,12/1/2015,13,10011.72,10350.46,3.38%
Coast,12/1/2015,14,9983.78,10253.51,2.70%
Coast,12/1/2015,15,9878.40,10178.02,3.03%
Coast,12/1/2015,16,9817.57,10088.11,2.76%
Coast,12/1/2015,17,9853.85,10120.73,2.71%
Coast,12/1/2015,18,10321.38,10384.40,0.61%
Coast,12/1/2015,19,10507.27,10641.88,1.28%
Coast,12/1/2015,20,10410.93,10700.59,2.78%
Coast,12/1/2015,21,10236.87,10443.80,2.02%
Coast,12/1/2015,22,9824.46,10043.45,2.23%
Coast,12/1/2015,23,9150.60,9412.67,2.86%
Coast,12/1/2015,24,8586.31,8779.51,2.25%
East,12/1/2015,1,1205.89,1113.17,7.69%
East,12/1/2015,2,1186.14,1083.44,8.66%
East,12/1/2015,3,1149.26,1088.22,5.31%
East,12/1/2015,4,1195.10,1101.62,7.82%
East,12/1/2015,5,1203.64,1135.27,5.68%
East,12/1/2015,6,1317.45,1233.33,6.39%
East,12/1/2015,7,1482.22,1388.31,6.34%
East,12/1/2015,8,1476.43,1449.50,1.82%
East,12/1/2015,9,1424.93,1455.97,2.18%
East,12/1/2015,10,1421.63,1455.83,2.41%
East,12/1/2015,11,1410.15,1414.11,0.28%
East,12/1/2015,12,1435.34,1372.63,4.37%
East,12/1/2015,13,1406.87,1320.32,6.15%
East,12/1/2015,14,1393.32,1294.83,7.07%
East,12/1/2015,15,1341.23,1282.88,4.35%
East,12/1/2015,16,1376.24,1284.14,6.69%
East,12/1/2015,17,1417.00,1316.11,7.12%
East,12/1/2015,18,1520.10,1386.05,8.82%
East,12/1/2015,19,1536.07,1433.74,6.66%
East,12/1/2015,20,1539.24,1411.48,8.30%
East,12/1/2015,21,1535.96,1383.38,9.93%
East,12/1/2015,22,1489.69,1330.21,10.71%
East,12/1/2015,23,1421.20,1274.53,10.32%
East,12/1/2015,24,1327.00,1214.05,8.51%
West,12/1/2015,1,999.02,1031.77,3.28%
West,12/1/2015,2,988.28,1029.89,4.21%
West,12/1/2015,3,983.88,1000.94,1.73%
West,12/1/2015,4,993.80,1015.11,2.14%
West,12/1/2015,5,1028.74,1044.26,1.51%
West,12/1/2015,6,1090.54,1103.39,1.18%
West,12/1/2015,7,1200.81,1199.42,0.12%
West,12/1/2015,8,1247.95,1229.02,1.52%
West,12/1/2015,9,1228.29,1237.14,0.72%
West,12/1/2015,10,1185.65,1214.41,2.43%
West,12/1/2015,11,1147.55,1185.61,3.32%
West,12/1/2015,12,1106.65,1145.88,3.55%
West,12/1/2015,13,1062.13,1126.10,6.02%
West,12/1/2015,14,1036.21,1121.45,8.23%
West,12/1/2015,15,1027.00,1099.57,7.07%
West,12/1/2015,16,1021.41,1078.51,5.59%
West,12/1/2015,17,1030.55,1091.43,5.91%
West,12/1/2015,18,1073.83,1138.96,6.07%
West,12/1/2015,19,1143.91,1194.47,4.42%
West,12/1/2015,20,1162.04,1221.79,5.14%
West,12/1/2015,21,1171.63,1209.22,3.21%
West,12/1/2015,22,1137.23,1183.47,4.07%
West,12/1/2015,23,1081.83,1127.66,4.24%
West,12/1/2015,24,1036.06,1078.41,4.09%
FarWest,12/1/2015,1,1949.14,1982.73,1.72%
FarWest,12/1/2015,2,1939.15,1969.63,1.57%
FarWest,12/1/2015,3,1942.95,1981.78,2.00%
FarWest,12/1/2015,4,1946.15,1990.71,2.29%
FarWest,12/1/2015,5,1964.32,2006.20,2.13%
FarWest,12/1/2015,6,2021.94,2065.62,2.16%
FarWest,12/1/2015,7,2111.82,2165.53,2.54%
FarWest,12/1/2015,8,2155.12,2199.82,2.07%
FarWest,12/1/2015,9,2129.39,2165.63,1.70%
FarWest,12/1/2015,10,2109.06,2114.30,0.25%
FarWest,12/1/2015,11,2081.41,2112.98,1.52%
FarWest,12/1/2015,12,2055.99,2097.18,2.00%
FarWest,12/1/2015,13,2010.93,2053.27,2.11%
FarWest,12/1/2015,14,1996.04,2024.34,1.42%
FarWest,12/1/2015,15,1973.79,2025.71,2.63%
FarWest,12/1/2015,16,1968.05,2003.07,1.78%
FarWest,12/1/2015,17,1969.60,2003.32,1.71%
FarWest,12/1/2015,18,1996.22,2002.07,0.29%
FarWest,12/1/2015,19,2094.71,2078.89,0.76%
FarWest,12/1/2015,20,2120.86,2124.20,0.16%
FarWest,12/1/2015,21,2131.12,2133.08,0.09%
FarWest,12/1/2015,22,2101.54,2097.96,0.17%
FarWest,12/1/2015,23,2050.96,2126.19,3.67%
FarWest,12/1/2015,24,2005.35,2053.09,2.38%
North,12/1/2015,1,763.57,779.23,2.05%
North,12/1/2015,2,757.66,782.05,3.22%
North,12/1/2015,3,762.75,775.13,1.62%
North,12/1/2015,4,775.67,794.41,2.42%
North,12/1/2015,5,799.30,819.53,2.53%
North,12/1/2015,6,846.99,867.07,2.37%
North,12/1/2015,7,924.13,921.61,0.27%
North,12/1/2015,8,951.68,948.54,0.33%
North,12/1/2015,9,941.32,936.10,0.56%
North,12/1/2015,10,919.95,906.47,1.47%
North,12/1/2015,11,889.07,891.34,0.26%
North,12/1/2015,12,853.33,844.20,1.07%
North,12/1/2015,13,827.33,815.74,1.40%
North,12/1/2015,14,808.66,801.79,0.85%
North,12/1/2015,15,784.28,778.43,0.75%
North,12/1/2015,16,770.75,731.14,5.14%
North,12/1/2015,17,782.12,759.57,2.88%
North,12/1/2015,18,829.55,831.16,0.19%
North,12/1/2015,19,882.52,894.63,1.37%
North,12/1/2015,20,892.24,907.87,1.75%
North,12/1/2015,21,897.23,893.23,0.45%
North,12/1/2015,22,873.19,867.37,0.67%
North,12/1/2015,23,834.13,821.19,1.55%
North,12/1/2015,24,799.44,801.69,0.28%
NorthCentral,12/1/2015,1,11055.19,10921.55,1.21%
NorthCentral,12/1/2015,2,10788.65,10671.64,1.08%
NorthCentral,12/1/2015,3,10815.51,10488.07,3.03%
NorthCentral,12/1/2015,4,10952.00,10655.58,2.71%
NorthCentral,12/1/2015,5,11406.32,11590.11,1.61%
NorthCentral,12/1/2015,6,12488.32,12126.22,2.90%
NorthCentral,12/1/2015,7,14031.94,13550.77,3.43%
NorthCentral,12/1/2015,8,14533.62,14487.20,0.32%
NorthCentral,12/1/2015,9,14157.83,14240.88,0.59%
NorthCentral,12/1/2015,10,13772.13,14074.37,2.19%
NorthCentral,12/1/2015,11,13396.43,13205.35,1.43%
NorthCentral,12/1/2015,12,13006.56,13104.11,0.75%
NorthCentral,12/1/2015,13,12641.63,12763.28,0.96%
NorthCentral,12/1/2015,14,12336.28,12213.90,0.99%
NorthCentral,12/1/2015,15,12239.24,11757.35,3.94%
NorthCentral,12/1/2015,16,12208.93,11595.94,5.02%
NorthCentral,12/1/2015,17,12547.70,11869.95,5.40%
NorthCentral,12/1/2015,18,13491.04,13172.07,2.36%
NorthCentral,12/1/2015,19,14104.56,13286.23,5.80%
NorthCentral,12/1/2015,20,14159.31,13777.04,2.70%
NorthCentral,12/1/2015,21,14124.02,13444.42,4.81%
NorthCentral,12/1/2015,22,13720.98,13365.43,2.59%
NorthCentral,12/1/2015,23,12882.53,12799.15,0.65%
NorthCentral,12/1/2015,24,12102.64,12217.87,0.95%
South,12/1/2015,1,2499.37,2384.01,4.62%
South,12/1/2015,2,2384.95,2310.71,3.11%
South,12/1/2015,3,2337.87,2254.22,3.58%
South,12/1/2015,4,2315.12,2217.98,4.20%
South,12/1/2015,5,2370.76,2231.62,5.87%
South,12/1/2015,6,2546.74,2488.41,2.29%
South,12/1/2015,7,2912.25,2868.07,1.52%
South,12/1/2015,8,2979.13,3057.27,2.62%
South,12/1/2015,9,2904.63,2929.43,0.85%
South,12/1/2015,10,2909.04,3012.79,3.57%
South,12/1/2015,11,2902.44,3185.29,9.75%
South,12/1/2015,12,2907.40,3124.85,7.48%
South,12/1/2015,13,2889.42,2944.07,1.89%
South,12/1/2015,14,2865.04,2859.56,0.19%
South,12/1/2015,15,2834.63,2882.16,1.68%
South,12/1/2015,16,2831.84,2913.42,2.88%
South,12/1/2015,17,2868.99,2967.58,3.44%
South,12/1/2015,18,3021.55,2998.86,0.75%
South,12/1/2015,19,3207.35,3199.45,0.25%
South,12/1/2015,20,3222.59,3144.94,2.41%
South,12/1/2015,21,3210.33,3125.48,2.64%
South,12/1/2015,22,3111.93,3038.64,2.35%
South,12/1/2015,23,2909.19,2875.94,1.14%
South,12/1/2015,24,2662.70,2621.30,1.55%
SouthCentral,12/1/2015,1,4957.92,4742.17,4.35%
SouthCentral,12/1/2015,2,4789.82,4549.88,5.01%
SouthCentral,12/1/2015,3,4729.50,4500.96,4.83%
SouthCentral,12/1/2015,4,4756.28,4622.02,2.82%
SouthCentral,12/1/2015,5,4936.29,4915.52,0.42%
SouthCentral,12/1/2015,6,5473.13,5431.22,0.77%
SouthCentral,12/1/2015,7,6233.17,6239.77,0.11%
SouthCentral,12/1/2015,8,6458.61,6552.49,1.45%
SouthCentral,12/1/2015,9,6363.27,6656.90,4.61%
SouthCentral,12/1/2015,10,6265.09,6549.04,4.53%
SouthCentral,12/1/2015,11,6142.16,6311.55,2.76%
SouthCentral,12/1/2015,12,5958.01,6072.28,1.92%
SouthCentral,12/1/2015,13,5762.62,5840.24,1.35%
SouthCentral,12/1/2015,14,5622.58,5667.16,0.79%
SouthCentral,12/1/2015,15,5577.87,5599.39,0.39%
SouthCentral,12/1/2015,16,5625.92,5605.60,0.36%
SouthCentral,12/1/2015,17,5763.69,5739.58,0.42%
SouthCentral,12/1/2015,18,6239.01,6015.30,3.59%
SouthCentral,12/1/2015,19,6583.40,6427.15,2.37%
SouthCentral,12/1/2015,20,6596.69,6456.49,2.13%
SouthCentral,12/1/2015,21,6517.59,6293.83,3.43%
SouthCentral,12/1/2015,22,6208.87,6000.90,3.35%
SouthCentral,12/1/2015,23,5743.78,5624.75,2.07%
SouthCentral,12/1/2015,24,5270.25,5207.05,1.20%
Totals,12/1/2015,1,31656.61,31285.04,1.17%
Totals,12/1/2015,2,30787.40,30543.93,0.79%
Totals,12/1/2015,3,30557.55,30136.32,1.38%
Totals,12/1/2015,4,30802.01,30489.08,1.02%
Totals,12/1/2015,5,31874.76,32046.68,0.54%
Totals,12/1/2015,6,34610.00,34339.58,0.78%
Totals,12/1/2015,7,38546.42,38262.02,0.74%
Totals,12/1/2015,8,39753.25,40067.64,0.79%
Totals,12/1/2015,9,39177.47,39910.17,1.87%
Totals,12/1/2015,10,38680.00,39671.81,2.56%
Totals,12/1/2015,11,38092.09,38753.92,1.74%
Totals,12/1/2015,12,37441.88,38319.13,2.34%
Totals,12/1/2015,13,36612.65,37213.48,1.64%
Totals,12/1/2015,14,36041.91,36236.54,0.54%
Totals,12/1/2015,15,35656.45,35603.50,0.15%
Totals,12/1/2015,16,35620.72,35299.93,0.90%
Totals,12/1/2015,17,36233.50,35868.27,1.01%
Totals,12/1/2015,18,38492.67,37928.86,1.46%
Totals,12/1/2015,19,40059.78,39156.44,2.25%
Totals,12/1/2015,20,40103.90,39744.40,0.90%
Totals,12/1/2015,21,39824.73,38926.44,2.26%
Totals,12/1/2015,22,38467.88,37927.43,1.40%
Totals,12/1/2015,23,36074.22,36062.08,0.03%
Totals,12/1/2015,24,33789.76,33972.96,0.54%
Coast,12/2/2015,1,8199.08,8410.63,2.58%
Coast,12/2/2015,2,8036.24,8165.81,1.61%
Coast,12/2/2015,3,7943.79,8132.46,2.38%
Coast,12/2/2015,4,7979.42,8119.50,1.76%
Coast,12/2/2015,5,8214.88,8268.66,0.65%
Coast,12/2/2015,6,8897.05,9008.15,1.25%
Coast,12/2/2015,7,9805.01,9928.53,1.26%
Coast,12/2/2015,8,10007.87,10143.80,1.36%
Coast,12/2/2015,9,10046.22,10316.46,2.69%
Coast,12/2/2015,10,10120.61,10545.26,4.20%
Coast,12/2/2015,11,10152.40,10460.81,3.04%
Coast,12/2/2015,12,10044.35,10459.16,4.13%
Coast,12/2/2015,13,9887.11,10355.31,4.74%
Coast,12/2/2015,14,9864.59,10274.97,4.16%
Coast,12/2/2015,15,9798.43,10119.67,3.28%
Coast,12/2/2015,16,9704.10,10034.87,3.41%
Coast,12/2/2015,17,9731.84,9940.90,2.15%
Coast,12/2/2015,18,10236.46,10187.28,0.48%
Coast,12/2/2015,19,10627.71,10681.98,0.51%
Coast,12/2/2015,20,10697.82,10754.71,0.53%
Coast,12/2/2015,21,10569.81,10584.92,0.14%
Coast,12/2/2015,22,10236.76,10205.15,0.31%
Coast,12/2/2015,23,9656.34,9583.50,0.75%
Coast,12/2/2015,24,9137.98,9347.94,2.30%
East,12/2/2015,1,1274.23,1218.03,4.41%
East,12/2/2015,2,1252.28,1198.22,4.32%
East,12/2/2015,3,1245.24,1178.30,5.38%
East,12/2/2015,4,1252.74,1209.29,3.47%
East,12/2/2015,5,1294.49,1286.34,0.63%
East,12/2/2015,6,1409.53,1368.09,2.94%
East,12/2/2015,7,1570.59,1533.22,2.38%
East,12/2/2015,8,1616.94,1596.18,1.28%
East,12/2/2015,9,1570.12,1472.31,6.23%
East,12/2/2015,10,1495.43,1411.50,5.61%
East,12/2/2015,11,1432.68,1367.76,4.53%
East,12/2/2015,12,1347.50,1310.06,2.78%
East,12/2/2015,13,1292.07,1272.59,1.51%
East,12/2/2015,14,1298.08,1244.50,4.13%
East,12/2/2015,15,1292.24,1237.32,4.25%
East,12/2/2015,16,1292.07,1235.42,4.38%
East,12/2/2015,17,1309.35,1244.84,4.93%
East,12/2/2015,18,1415.04,1330.68,5.96%
East,12/2/2015,19,1509.84,1438.46,4.73%
East,12/2/2015,20,1490.88,1451.15,2.66%
East,12/2/2015,21,1450.49,1424.04,1.82%
East,12/2/2015,22,1422.73,1409.66,0.92%
East,12/2/2015,23,1335.77,1323.84,0.89%
East,12/2/2015,24,1255.73,1285.08,2.34%
West,12/2/2015,1,1027.30,1041.59,1.39%
West,12/2/2015,2,1018.03,1044.30,2.58%
West,12/2/2015,3,1018.94,1039.24,1.99%
West,12/2/2015,4,1033.79,1056.45,2.19%
West,12/2/2015,5,1063.40,1087.53,2.27%
West,12/2/2015,6,1130.21,1157.76,2.44%
West,12/2/2015,7,1241.03,1286.23,3.64%
West,12/2/2015,8,1249.68,1299.54,3.99%
West,12/2/2015,9,1201.98,1292.16,7.50%
West,12/2/2015,10,1159.96,1242.59,7.12%
West,12/2/2015,11,1113.60,1189.49,6.81%
West,12/2/2015,12,1068.95,1116.94,4.49%
West,12/2/2015,13,1025.44,1075.83,4.91%
West,12/2/2015,14,1002.76,1044.92,4.20%
West,12/2/2015,15,987.54,1026.04,3.90%
West,12/2/2015,16,983.88,1009.83,2.64%
West,12/2/2015,17,1001.45,1015.96,1.45%
West,12/2/2015,18,1051.25,1068.52,1.64%
West,12/2/2015,19,1144.38,1171.99,2.41%
West,12/2/2015,20,1172.78,1204.54,2.71%
West,12/2/2015,21,1189.42,1249.39,5.04%
West,12/2/2015,22,1171.39,1219.86,4.14%
West,12/2/2015,23,1117.19,1180.95,5.71%
West,12/2/2015,24,1067.86,1137.56,6.53%
FarWest,12/2/2015,1,1983.43,2047.15,3.21%
FarWest,12/2/2015,2,1985.04,2040.18,2.78%
FarWest,12/2/2015,3,1991.30,2066.42,3.77%
FarWest,12/2/2015,4,2004.58,2073.74,3.45%
FarWest,12/2/2015,5,2030.49,2061.64,1.53%
FarWest,12/2/2015,6,2088.68,2129.56,1.96%
FarWest,12/2/2015,7,2183.65,2198.29,0.67%
FarWest,12/2/2015,8,2218.70,2279.75,2.75%
FarWest,12/2/2015,9,2169.52,2210.99,1.91%
FarWest,12/2/2015,10,2126.32,2156.35,1.41%
FarWest,12/2/2015,11,2083.20,2115.89,1.57%
FarWest,12/2/2015,12,2036.26,2115.86,3.91%
FarWest,12/2/2015,13,1985.12,2067.63,4.16%
FarWest,12/2/2015,14,1969.35,2026.75,2.91%
FarWest,12/2/2015,15,1975.03,2028.83,2.72%
FarWest,12/2/2015,16,1968.22,2007.46,1.99%
FarWest,12/2/2015,17,1969.90,2009.91,2.03%
FarWest,12/2/2015,18,1988.23,1998.33,0.51%
FarWest,12/2/2015,19,2082.08,2076.77,0.25%
FarWest,12/2/2015,20,2124.54,2191.30,3.14%
FarWest,12/2/2015,21,2143.50,2150.95,0.35%
FarWest,12/2/2015,22,2131.39,2180.76,2.32%
FarWest,12/2/2015,23,2078.52,2120.65,2.03%
FarWest,12/2/2015,24,2043.73,2056.19,0.61%
North,12/2/2015,1,788.87,729.79,7.49%
North,12/2/2015,2,785.34,776.31,1.15%
North,12/2/2015,3,783.78,778.46,0.68%
North,12/2/2015,4,788.26,784.45,0.48%
North,12/2/2015,5,808.40,803.40,0.62%
North,12/2/2015,6,857.55,829.68,3.25%
North,12/2/2015,7,932.82,909.33,2.52%
North,12/2/2015,8,953.63,921.62,3.36%
North,12/2/2015,9,920.77,899.27,2.33%
North,12/2/2015,10,883.57,872.68,1.23%
North,12/2/2015,11,857.71,841.76,1.86%
North,12/2/2015,12,826.98,832.14,0.62%
North,12/2/2015,13,800.29,806.06,0.72%
North,12/2/2015,14,781.77,789.85,1.03%
North,12/2/2015,15,764.93,771.39,0.85%
North,12/2/2015,16,754.74,727.60,3.60%
North,12/2/2015,17,771.17,742.38,3.73%
North,12/2/2015,18,822.62,766.54,6.82%
North,12/2/2015,19,872.59,849.19,2.68%
North,12/2/2015,20,886.40,894.04,0.86%
North,12/2/2015,21,894.82,889.74,0.57%
North,12/2/2015,22,875.94,854.02,2.50%
North,12/2/2015,23,833.87,815.23,2.24%
North,12/2/2015,24,800.11,771.73,3.55%
NorthCentral,12/2/2015,1,11631.53,11066.85,4.85%
NorthCentral,12/2/2015,2,11467.65,11192.57,2.40%
NorthCentral,12/2/2015,3,11439.68,11406.77,0.29%
NorthCentral,12/2/2015,4,11630.43,11480.07,1.29%
NorthCentral,12/2/2015,5,12148.62,12005.27,1.18%
NorthCentral,12/2/2015,6,13281.12,13426.57,1.10%
NorthCentral,12/2/2015,7,14832.21,14014.66,5.51%
NorthCentral,12/2/2015,8,15177.65,14638.01,3.56%
NorthCentral,12/2/2015,9,14364.07,14240.88,0.86%
NorthCentral,12/2/2015,10,13655.97,13512.87,1.05%
NorthCentral,12/2/2015,11,13104.57,13054.09,0.39%
NorthCentral,12/2/2015,12,12641.19,12229.54,3.26%
NorthCentral,12/2/2015,13,12168.72,11889.81,2.29%
NorthCentral,12/2/2015,14,11814.57,11739.63,0.63%
NorthCentral,12/2/2015,15,11484.39,11345.92,1.21%
NorthCentral,12/2/2015,16,11331.07,11066.28,2.34%
NorthCentral,12/2/2015,17,11537.07,11393.69,1.24%
NorthCentral,12/2/2015,18,12505.07,11896.57,4.87%
NorthCentral,12/2/2015,19,13358.26,13186.72,1.28%
NorthCentral,12/2/2015,20,13541.11,13436.85,0.77%
NorthCentral,12/2/2015,21,13527.53,13927.29,2.96%
NorthCentral,12/2/2015,22,13201.65,12830.65,2.81%
NorthCentral,12/2/2015,23,12406.95,12519.34,0.91%
NorthCentral,12/2/2015,24,11688.76,12110.20,3.61%
South,12/2/2015,1,2499.68,2384.01,4.63%
South,12/2/2015,2,2406.91,2356.01,2.11%
South,12/2/2015,3,2341.16,2264.60,3.27%
South,12/2/2015,4,2332.24,2233.32,4.24%
South,12/2/2015,5,2383.76,2334.48,2.07%
South,12/2/2015,6,2568.75,2538.84,1.16%
South,12/2/2015,7,2954.76,2894.22,2.05%
South,12/2/2015,8,3020.36,3104.29,2.78%
South,12/2/2015,9,2946.20,3077.30,4.45%
South,12/2/2015,10,2917.03,2990.36,2.51%
South,12/2/2015,11,2893.82,2954.22,2.09%
South,12/2/2015,12,2856.62,2976.12,4.18%
South,12/2/2015,13,2785.51,2851.95,2.39%
South,12/2/2015,14,2754.92,2843.42,3.21%
South,12/2/2015,15,2743.03,2807.12,2.34%
South,12/2/2015,16,2728.87,2744.11,0.56%
South,12/2/2015,17,2763.05,2752.04,0.40%
South,12/2/2015,18,2903.39,2806.56,3.34%
South,12/2/2015,19,3131.39,3105.79,0.82%
South,12/2/2015,20,3184.37,3089.38,2.98%
South,12/2/2015,21,3204.88,3177.25,0.86%
South,12/2/2015,22,3145.77,3070.22,2.40%
South,12/2/2015,23,2981.89,2909.26,2.44%
South,12/2/2015,24,2774.61,2822.70,1.73%
SouthCentral,12/2/2015,1,4964.59,4952.99,0.23%
SouthCentral,12/2/2015,2,4847.55,4844.49,0.06%
SouthCentral,12/2/2015,3,4818.59,4749.56,1.43%
SouthCentral,12/2/2015,4,4890.11,4941.37,1.05%
SouthCentral,12/2/2015,5,5122.98,5110.67,0.24%
SouthCentral,12/2/2015,6,5688.48,5712.53,0.42%
SouthCentral,12/2/2015,7,6476.90,6563.56,1.34%
SouthCentral,12/2/2015,8,6662.86,6834.27,2.57%
SouthCentral,12/2/2015,9,6465.65,6814.05,5.39%
SouthCentral,12/2/2015,10,6225.48,6385.81,2.58%
SouthCentral,12/2/2015,11,5905.98,5838.75,1.14%
SouthCentral,12/2/2015,12,5642.73,5629.96,0.23%
SouthCentral,12/2/2015,13,5469.95,5499.59,0.54%
SouthCentral,12/2/2015,14,5373.60,5442.13,1.28%
SouthCentral,12/2/2015,15,5312.12,5383.33,1.34%
SouthCentral,12/2/2015,16,5305.69,5362.35,1.07%
SouthCentral,12/2/2015,17,5365.88,5408.14,0.79%
SouthCentral,12/2/2015,18,5744.87,5722.90,0.38%
SouthCentral,12/2/2015,19,6231.60,6251.94,0.33%
SouthCentral,12/2/2015,20,6316.86,6426.41,1.73%
SouthCentral,12/2/2015,21,6319.68,6472.00,2.41%
SouthCentral,12/2/2015,22,6145.66,6240.88,1.55%
SouthCentral,12/2/2015,23,5783.84,5760.89,0.40%
SouthCentral,12/2/2015,24,5404.28,5452.41,0.89%
Totals,12/2/2015,1,32368.70,31851.03,1.60%
Totals,12/2/2015,2,31799.03,31617.89,0.57%
Totals,12/2/2015,3,31582.49,31615.81,0.11%
Totals,12/2/2015,4,31911.56,31898.20,0.04%
Totals,12/2/2015,5,33067.01,32958.00,0.33%
Totals,12/2/2015,6,35921.39,36171.18,0.70%
Totals,12/2/2015,7,39996.97,39328.04,1.67%
Totals,12/2/2015,8,40907.70,40817.48,0.22%
Totals,12/2/2015,9,39684.53,40323.41,1.61%
Totals,12/2/2015,10,38584.36,39117.41,1.38%
Totals,12/2/2015,11,37543.97,37822.77,0.74%
Totals,12/2/2015,12,36464.57,36669.78,0.56%
Totals,12/2/2015,13,35414.22,35818.76,1.14%
Totals,12/2/2015,14,34859.64,35406.16,1.57%
Totals,12/2/2015,15,34357.71,34719.64,1.05%
Totals,12/2/2015,16,34068.64,34187.94,0.35%
Totals,12/2/2015,17,34449.71,34507.87,0.17%
Totals,12/2/2015,18,36666.93,35777.38,2.43%
Totals,12/2/2015,19,38957.84,38762.85,0.50%
Totals,12/2/2015,20,39414.79,39448.36,0.09%
Totals,12/2/2015,21,39300.13,39875.59,1.46%
Totals,12/2/2015,22,38331.30,38011.20,0.84%
Totals,12/2/2015,23,36194.37,36213.65,0.05%
Totals,12/2/2015,24,34173.04,34983.81,2.37%
Coast,12/3/2015,1,8545.88,8922.27,4.40%
Coast,12/3/2015,2,8341.37,8893.68,6.62%
Coast,12/3/2015,3,8280.74,8804.85,6.33%
Coast,12/3/2015,4,8390.41,8978.86,7.01%
Coast,12/3/2015,5,8734.70,9147.15,4.72%
Coast,12/3/2015,6,9543.71,9871.10,3.43%
Coast,12/3/2015,7,10471.26,10825.74,3.39%
Coast,12/3/2015,8,10627.21,10843.38,2.03%
Coast,12/3/2015,9,10498.14,10604.28,1.01%
Coast,12/3/2015,10,10308.74,10797.12,4.74%
Coast,12/3/2015,11,10168.47,10543.26,3.69%
Coast,12/3/2015,12,9937.02,10433.66,5.00%
Coast,12/3/2015,13,9802.03,10297.98,5.06%
Coast,12/3/2015,14,9724.09,10194.47,4.84%
Coast,12/3/2015,15,9687.10,10158.88,4.87%
Coast,12/3/2015,16,9564.87,10015.35,4.71%
Coast,12/3/2015,17,9549.05,9875.73,3.42%
Coast,12/3/2015,18,10049.31,10203.00,1.53%
Coast,12/3/2015,19,10432.14,10764.59,3.19%
Coast,12/3/2015,20,10560.76,10808.83,2.35%
Coast,12/3/2015,21,10560.56,10703.26,1.35%
Coast,12/3/2015,22,10272.18,10557.88,2.78%
Coast,12/3/2015,23,9680.38,9928.77,2.57%
Coast,12/3/2015,24,9115.31,9325.57,2.31%
East,12/3/2015,1,1302.29,1267.04,2.71%
East,12/3/2015,2,1297.16,1265.06,2.48%
East,12/3/2015,3,1303.80,1318.36,1.12%
East,12/3/2015,4,1308.91,1299.78,0.70%
East,12/3/2015,5,1366.34,1341.66,1.81%
East,12/3/2015,6,1468.56,1462.93,0.38%
East,12/3/2015,7,1608.72,1617.67,0.56%
East,12/3/2015,8,1682.71,1613.48,4.11%
East,12/3/2015,9,1616.34,1534.83,5.04%
East,12/3/2015,10,1539.14,1451.46,5.70%
East,12/3/2015,11,1455.82,1385.63,4.82%
East,12/3/2015,12,1357.29,1318.13,2.89%
East,12/3/2015,13,1301.10,1270.28,2.37%
East,12/3/2015,14,1271.84,1236.08,2.81%
East,12/3/2015,15,1218.74,1212.09,0.55%
East,12/3/2015,16,1175.24,1195.96,1.76%
East,12/3/2015,17,1184.93,1219.75,2.94%
East,12/3/2015,18,1279.38,1309.73,2.37%
East,12/3/2015,19,1457.36,1420.11,2.56%
East,12/3/2015,20,1442.94,1458.50,1.08%
East,12/3/2015,21,1448.79,1430.54,1.26%
East,12/3/2015,22,1465.40,1375.61,6.13%
East,12/3/2015,23,1407.32,1319.43,6.25%
East,12/3/2015,24,1337.70,1260.13,5.80%
West,12/3/2015,1,1086.77,1115.50,2.64%
West,12/3/2015,2,1088.19,1085.52,0.25%
West,12/3/2015,3,1097.09,1104.92,0.71%
West,12/3/2015,4,1120.90,1111.02,0.88%
West,12/3/2015,5,1160.48,1142.45,1.55%
West,12/3/2015,6,1241.04,1194.78,3.73%
West,12/3/2015,7,1373.74,1317.67,4.08%
West,12/3/2015,8,1415.03,1366.53,3.43%
West,12/3/2015,9,1339.08,1274.11,4.85%
West,12/3/2015,10,1252.36,1197.04,4.42%
West,12/3/2015,11,1173.35,1132.25,3.50%
West,12/3/2015,12,1093.71,1081.36,1.13%
West,12/3/2015,13,1039.52,1039.92,0.04%
West,12/3/2015,14,1006.37,1013.83,0.74%
West,12/3/2015,15,981.55,994.03,1.27%
West,12/3/2015,16,970.98,988.40,1.79%
West,12/3/2015,17,973.70,992.54,1.94%
West,12/3/2015,18,1008.86,1044.86,3.57%
West,12/3/2015,19,1090.36,1152.83,5.73%
West,12/3/2015,20,1120.44,1179.06,5.23%
West,12/3/2015,21,1136.41,1173.31,3.25%
West,12/3/2015,22,1125.97,1179.99,4.80%
West,12/3/2015,23,1084.44,1088.54,0.38%
West,12/3/2015,24,1042.06,1053.64,1.11%
FarWest,12/3/2015,1,1961.93,2046.28,4.30%
FarWest,12/3/2015,2,1946.53,2028.49,4.21%
FarWest,12/3/2015,3,1959.99,2047.94,4.49%
FarWest,12/3/2015,4,1973.78,2037.99,3.25%
